time_sec,x,y,vx,vy,command,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
302.335,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.348,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.407,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.508,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.570,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.657,2.465,-6.128,-0.020,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
302.738,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
302.751,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
302.762,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
302.820,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
302.907,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
303.008,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
303.070,2.465,-6.128,-0.003,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
303.135,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.155,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.158,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.258,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.320,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.407,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.507,2.465,-6.128,-0.028,0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
303.539,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.552,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.571,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.657,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.757,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.820,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.909,2.465,-6.128,0.003,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
303.934,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
303.947,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.014,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.070,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.157,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.257,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.320,2.465,-6.128,0.030,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
304.333,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.350,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.407,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.507,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.570,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.656,2.465,-6.128,0.007,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
304.737,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
304.753,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
304.764,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
304.820,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
304.906,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
305.012,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
305.070,2.465,-6.128,0.045,-0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
305.137,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.147,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.157,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.257,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.320,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.406,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.507,2.465,-6.128,-0.021,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
305.543,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.556,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.570,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.660,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.757,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.820,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.906,2.465,-6.128,0.022,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
305.933,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
305.948,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.007,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.070,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.159,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.258,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.321,2.465,-6.128,-0.001,0.034,open,0.000,0.000,100.500,0.000,100.500,0.000
306.335,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.371,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.406,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.507,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.570,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.656,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
306.741,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
306.752,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
306.756,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
306.820,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
306.906,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
307.006,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
307.069,2.465,-6.128,0.014,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
307.140,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.152,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.156,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.257,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.320,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.406,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.506,2.465,-6.128,0.002,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.540,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.559,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.571,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.657,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.757,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.820,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.906,2.465,-6.128,-0.018,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
307.939,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
307.953,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.006,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.070,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.157,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.262,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.321,2.465,-6.128,0.021,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
308.334,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.348,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.409,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.506,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.569,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.656,2.465,-6.128,0.016,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
308.739,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
308.749,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
308.756,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
308.820,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
308.905,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.005,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.072,2.465,-6.128,-0.007,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.136,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.153,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.156,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.256,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.319,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.405,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.505,2.465,-6.128,0.016,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
309.540,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.563,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.577,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.656,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.756,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.819,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.905,2.465,-6.128,0.008,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
309.933,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
309.947,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.010,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.069,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.158,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.256,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.319,2.465,-6.128,0.011,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
310.336,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.345,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.407,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.506,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.570,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.659,2.465,-6.128,0.028,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
310.739,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
310.751,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
310.758,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
310.819,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
310.905,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
311.005,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
311.070,2.465,-6.128,0.021,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
311.139,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.148,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.157,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.256,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.319,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.405,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.505,2.465,-6.128,-0.004,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
311.542,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.551,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.569,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.656,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.758,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.819,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.905,2.465,-6.128,-0.027,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
311.932,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
311.944,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.008,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.069,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.161,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.260,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.321,2.465,-6.128,-0.017,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
312.341,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.353,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.405,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.505,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.569,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.659,2.465,-6.128,-0.006,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
312.740,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
312.752,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
312.757,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
312.821,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
312.905,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
313.005,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
313.072,2.465,-6.128,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
313.133,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.144,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.156,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.256,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.319,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.406,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.505,2.465,-6.128,0.007,-0.021,open,0.000,0.000,100.500,0.000,100.500,0.000
313.540,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.557,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.585,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.655,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.755,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.821,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.905,2.465,-6.128,-0.025,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
313.934,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
313.950,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.005,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.069,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.156,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.257,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.320,2.465,-6.128,-0.043,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
314.335,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.346,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.404,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.506,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.569,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.655,2.465,-6.128,-0.006,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
314.740,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
314.751,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
314.764,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
314.819,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
314.907,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
315.006,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
315.069,2.465,-6.128,-0.009,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
315.133,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.149,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.157,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.268,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.319,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.404,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.504,2.465,-6.128,0.009,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.541,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.577,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.579,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.654,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.754,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.820,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.910,2.465,-6.128,0.001,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
315.935,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
315.948,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.004,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.070,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.159,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.256,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.322,2.465,-6.128,0.025,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
316.340,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.364,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.406,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.504,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.570,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.654,2.465,-6.128,0.015,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
316.740,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
316.754,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
316.762,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
316.824,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
316.904,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
317.003,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
317.069,2.465,-6.128,-0.006,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
317.134,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.156,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.165,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.255,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.320,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.404,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.504,2.465,-6.128,0.006,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
317.540,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.549,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.574,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.657,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.756,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.819,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.905,2.465,-6.128,-0.001,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
317.933,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
317.944,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.004,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.069,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.159,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.254,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.319,2.465,-6.128,0.026,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
318.334,2.465,-6.128,0.020,-0.020,open,0.000,0.000,100.500,0.000,100.500,0.000
